Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict;
3339;"USER Istilah 'cebong' dan 'kampret' kurang berbau Arab. Pakailah istilah 'onta dungu' atau 'keledai liar'.""";1;1;0;1;0;0;0;0;1;0;1;0;user istilah kecebong kampret bau arab pakai istilah unta dungu keledai liar;1;1;1;0;0;0;0;0;1;1;0;0;
3342;USER rezim suharto kroni prabowo justru yg anti islam liat muslim priok yg demo di bantai keluarga suharto prabowo;1;0;1;0;0;0;0;0;1;1;0;0;user rezim soeharto kroni prabowo anti islam lihat muslim priok demo bantai keluarga soeharto prabowo;0;0;0;0;0;0;0;0;0;0;0;0;
3343;USER Kampret juga mau kasar n bandit di NKRI ntr semua Orang Cina di usir rakyat Indonesia biar tau rasa;1;1;0;1;0;1;0;0;0;0;1;0;user kampret kasar bandit negara republik indonesia orang cina usir rakyat indonesia biar tau;1;0;0;1;0;1;0;0;0;0;0;1;
3344;49. Prabowo dan gerombolannya tidak mampu menandingi USER dgn isu... URL;1;0;0;1;0;0;0;0;1;0;1;0;prabowo gerombol tanding user isu;0;0;0;0;0;0;0;0;0;0;0;0;
3345;PM: \xe2\x80\x9cHeh, bajingan kalian semua! Malah seenaknya duduk duduk. Sudah berapa hari telat konstruksinya?\xe2\x80\x9d (Marah dengan muka serius) URL;1;1;0;1;0;0;0;0;1;0;1;0;pm bajing enak duduk duduk telat konstruksi marah muka serius;0;1;0;0;0;0;0;0;0;0;0;0;
3348;Sehaj, suck me into your sphere. Or how about you being monsoon-winded into Indonesia? Recall the glorious Sri Vijaya mandala that led to Ã¢ÂÂIndoÃ¢ÂÂ in Indonesia and Indochina. And use the periphery to kick the mother ship.;0;0;0;0;0;0;0;0;0;0;0;0;haj suck sphere orang monsoon wind indonesia recall glorious sri vijaya mandala lead indonesia indonesia indonesia china use periphery kick mother ship;0;1;0;0;0;0;0;0;0;0;0;0;
3349;I agree - particularly in the case of HTI. But FPI routinely engage in violence, other crime and general intimidation of the public so perhaps more justified?;1;0;0;1;1;0;0;0;0;0;1;0;agree particularly case hizbut tahrir indonesia front bela islam routinely engage violence crime general intimidation publik perhaps justify;0;0;0;0;0;0;0;0;0;0;0;0;
3351;W'kesian kes ma oposisi.Makin ksni y malah jd bolot.! Soal itung mengitung sri mulyani mah emang suhu y,boleh dibilang klas dunia, URL;1;1;0;1;0;0;1;0;0;0;1;0;kasihan kes oposisi iya bolot hitung hitung sri mulyani suhu iya bilang kelas dunia;0;0;0;0;0;0;0;0;0;0;0;0;
3352;"Anjing goblog bangsat bullshit hollyshit daffuck fuck you bitch you hates youu!!tu kata"" gasan kam,,,,";1;1;1;0;0;0;0;0;1;1;0;0;anjing goblok bangsat bullshit holy shit fuck fuck bitch hat gas;0;1;0;0;0;0;0;0;0;0;0;0;
3369;Don't fight against us. Fight with us  USER  USER. We want no bullshit.  https://twitter.com/detikcom/status/1174954665932312576ÃÂ Ã¢ÂÂ¦;0;1;0;0;0;0;0;0;0;0;0;0;fight u fight u user user want bullshit;1;1;1;0;0;0;0;0;1;1;0;0;
3373;Ak family islamic... Yg kau tu family kapir laknat ke bodoh! Kau dh laaa hidup menipu! Kesian mak bapak kau...dah didik dengan ADAB ADAB yg kau agungkan... Sekali kau membesar dengan perangai xguna kau, menipu sana sini, bohong sana sini... Matilanak....;1;1;0;1;1;0;0;0;0;0;1;0;family islam family kafir laknat bodoh hidup tipu kasihan didik adab adab agung perangai tipu bohong matilanak;0;0;0;0;0;0;0;0;0;0;0;0;
3375;USER Klo NU CABANG KRISTEN GIMN?';1;0;1;0;1;0;0;0;0;1;0;0;user nu cabang kristen;0;0;0;0;0;0;0;0;0;0;0;0;
3376;Better Future for Better Indonesia #2019GantiPresiden;0;0;0;0;0;0;0;0;0;0;0;0;good future good indonesia ganti presiden;1;0;1;0;0;0;0;0;1;1;0;0;
3378;USER lu JUGA SIPIT bri!';1;1;1;0;0;0;1;0;0;1;0;0;user sipit bank rakyat indonesia;0;0;0;0;0;0;0;0;0;0;0;0;
3380;sumpah subjek ni byk gila babi';1;1;1;0;0;0;0;0;1;1;0;0;sumpah subjek nih gila babi;0;1;0;0;0;0;0;0;0;0;0;0;
3384; USER  USER I guess we are a #terror to #Palestinian terrorists, since we kicked your asses so thoroughly #Israel #Palestine;1;1;0;1;0;0;0;0;1;0;1;0;user user guess terror palestinian terrorist kick ass thoroughly israel palestina;0;0;0;0;0;0;0;0;0;0;0;0;
3388;#shameonyoumalaysia  cheating til the end , are you sure that this is a clear winner? #cheater #KLSeaGames2017 pic.twitter.com/RbjUnGAvPi;1;0;0;1;0;0;0;0;1;0;1;0;shame malaysia cheat til end sure clear winner cheater kuala lumpur sea game;0;0;0;0;0;0;0;0;0;0;0;0;
3389;Mau sampe budek di deact kaya gimana pun akunnya jinkiw kalo emang ada kebijakan baru, itu akun kaga bakalan masuk mentab gue rasa .g';0;0;0;0;0;0;0;0;0;0;0;0;budek deactive kaya akun jinkiw bijak akun masuk mantap;0;1;0;0;0;0;0;0;0;0;0;0;
3395;USER USER ga caya sama mulut buaya mu bwang';1;1;1;0;0;0;0;0;1;1;0;0;user user percaya mulut buaya mu bang;0;0;0;0;0;0;0;0;0;0;0;0;
3396;USER Bacot lu orang kota yg miskin';1;1;1;0;0;0;0;0;1;1;0;0;user bacot orang kota miskin;0;1;0;0;0;0;0;0;0;0;0;0;
3398;Fuck you, selebtwit. The fuck you know about my hometown. Biasa makan di kota aja bacot bangsat.,,,,;0;1;0;0;0;0;0;0;0;0;0;0;fuck selebtwit fuck know hometown makan kota bacot bangsat;1;1;1;0;0;0;0;0;1;1;0;0;
3401;Malay Taekwondo cant even make it 2 quarterfying round in AG so they just have 2 cheat&get golds from SG #ShameOnYouMalaysia #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017;1;0;0;1;0;0;0;0;1;0;1;0;malaysia taekwondo cant even make quarterfying round ag cheat get gold sg shame malaysia;0;0;0;0;0;0;0;0;0;0;0;0;
3406;"USER saya suka kalimat seperti ini ustadz,halus tp menghujam ke sanubari ?; #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;user suka kalimat ustaz halus menghujam sanubari ganti presiden;0;0;0;0;0;0;0;0;0;0;0;0;
3409;19. Koruptor pribumi yg disuruh kabur sebelum ditangkap contohnya Nazarudin. Info penangkapan dibocorkan KPK kepada Nazar dgn imbalan USD 1 juta\n\nLalu pejabat polda mengantar dan kawal Nazar sampai naik pesawat. Akhir cerita Sampai di Kolombia \n\nItulah KPK kita \n\nBejat';1;1;0;1;0;0;0;0;1;0;1;0;koruptor pribumi suruh kabur tangkap contoh nazarudin info tangkap bocor komisi berantas korupsi nazar imbal usd juta jabat polisi daerah kawal nazar pesawat cerita kolombia komisi berantas korupsi bejat;1;0;0;1;0;0;0;0;1;0;1;0;
3411;Bangsat nct bawain whiplash fuck fuck,,,,;0;1;0;0;0;0;0;0;0;0;0;0;bangsat nct bawa whiplash fuck fuck;1;1;1;0;0;0;0;0;1;1;0;0;
3414;USER USER Iya lah, kafir mana pantas sih, darahnya aja halal kok buat bani koplak kayak situ.';1;1;0;1;1;0;0;0;0;0;1;0;user user iya kafir darah halal ban kocak kayak;0;1;0;0;0;0;0;0;0;0;0;0;
3422;Hi gays. What kabar ? I harap you fine-fine aja. Dont porget to jaga healthy and keep smaile.;0;0;0;0;0;0;0;0;0;0;0;0;gay kabar harap fine fine porget jaga healthy keep smaile;0;1;0;0;0;0;0;0;0;0;0;0;
3423;Bullshit SBY, What game again,,? People don't need DPR., #ShamedByYouAgainSBY;1;1;0;1;0;0;0;0;1;0;1;0;bullshit susilo bambang yudhoyono game people need dewan wakil rakyat sham susilo bambang yudhoyono;1;1;1;0;0;0;0;0;1;1;0;0;
3425;Yang kritis ditangkapin Negara Sinting...;1;1;0;1;0;0;0;0;1;0;1;0;kriti tangkap negara sinting;0;1;0;0;0;0;0;0;0;0;0;0;
3427;Selalu inget, km bukan siapa siapa. Bukan apa apa. Jadi gaada pentingnya juga buat kamu tau.\n\nBut, I need belong to someone. Hahaha. Agony of loneliness huh? Teori nya pak kassin lagi nih? Geblek!';1;1;1;0;0;0;0;0;1;1;0;0;km tau need bong someone agony loneliness teori kassin nih geblek;0;1;0;0;0;0;0;0;0;0;0;0;
3428;"Gelombang Tenaga Kerja Asing Asal Cina Berbondong-Bondong Memasuki Kota Kendari, Sulteng ; Duh...mirisnya nasib anak bangsaku !; #2019GantiPresiden";1;0;0;1;0;0;0;0;1;0;1;0;gelombang tenaga kerja asing cina bondong bondong pasuk kota kendari sulawesi miri nasib anak bangsa ganti presiden;1;0;1;0;0;0;0;0;1;1;0;0;
3430;RT USER: Semoga Setya Novanto mati jadi bangkai di trotoar mayatnya dimakan semut merah.;1;1;1;0;0;0;0;0;1;1;0;0;user moga setya novanto mati bangkai trotoar mayat makan semut merah;0;0;0;0;0;0;0;0;0;0;0;0;
3435;USER USER USER USER USER USER we ada pipis onta tercecer di mari pantes bau pesing';0;1;0;0;0;0;0;0;0;0;0;0;user user user user user user pipis unta cecer mari bau pesing;0;0;0;0;0;0;0;0;0;0;0;0;
3444;"""maids"" from Indonesia. Inspite of calling democracy and human rights, those reckless mobs don't even care about poor workers in their own territory.";1;0;0;1;0;0;0;0;1;0;1;0;maid indonesia inspite call democracy human right reckless mob even care poor worker territory;0;0;0;0;0;0;0;0;0;0;0;0;
3445;"USER USER Ko jokowi""prabowo lah""sekarang rayat kecil susah""listrik aja tambah mahal";1;0;1;0;0;0;0;0;1;1;0;0;user user jokowiprabowo lahsekarang rakyat susahlistrik mahal;0;0;0;0;0;0;0;0;0;0;0;0;
3448;USER USER key-point : cebong dungu, IQ sekolam, ngeyel ujung2nya balik ke kolam, pokoknya ganti,..trus apa lagi ya?? \xf0\x9f\x98\x82';1;1;0;1;0;0;0;0;1;0;1;0;user user oke point kecebong dungu intelligence quotient kolam eyel ujung ujung kolam pokok ganti;1;1;1;0;0;0;0;0;1;1;0;0;
3460;USER Pak USER mengartikan Ijab & Qabul sebagai perjanjian nikah langkah baik, dlm rangka Buang Islam;1;0;0;1;1;0;0;0;0;0;0;1;user user arti ijab kabul janji nikah langkah rangka buang islam;0;0;0;0;0;0;0;0;0;0;0;0;
3462;""" USER: AGREE "" USER: I DON'T BELIEVE IN HATERS, MEANING I DON'T BELIEVE THE BULLSHIT THEY THINK ABOUT ME.I REVOKE THEIR JU";0;1;0;0;0;0;0;0;0;0;0;0;user agree user believe hater mean believe bullshit think revoke ju;1;1;1;0;0;0;0;0;1;1;0;0;
3463;USER Yg voting malingsia siapa cok jancok PKI';1;1;0;1;0;1;0;0;0;0;1;0;user vote malaysia cok jancuk partai komunis indonesia;0;0;0;0;0;0;0;0;0;0;0;0;
3467;USER Eue ayo , dikasih ga?';0;0;0;0;0;0;0;0;0;0;0;0;user ngewe ayo kasih;0;1;0;0;0;0;0;0;0;0;0;0;
3481;is Indonesia a safe heaven for Radicalism ? Y  USER #misswold #FPI #HTI Will #indonesia be another Afghanistan w its Taliban regime?;1;0;0;1;1;0;0;0;0;0;1;0;indonesia aman heaven radicalism iya user misswold front bela islam hizbut tahrir indonesia indonesia another afghanistan talib regime;0;0;0;0;0;0;0;0;0;0;0;0;
3486;"Pasti pernah ada\n\n""eh karcis parkir sama lu kan?""\n""engga, kan tadi lu yg pegang""\n""ah tai seriusan lu""\n\nTiap keluar dari mall'";0;1;0;0;0;0;0;0;0;0;0;0;karcis parkir pegang tai serius mal;0;0;0;0;0;0;0;0;0;0;0;0;
3490;USER Klo bani sebelah, krn otak nya tdk jln msh ngotot perusahaan suram ala Indosat utk dibeli.. Maklum, hidup hanya utk nasbung..';0;0;0;0;0;0;0;0;0;0;0;0;user ban belah otak jalan otot usaha suram ala indosat beli maklum hidup nasi bungkus;1;1;0;1;0;0;0;0;1;0;1;0;
3491;USER USER Emg ga aneh liat biksu belajar budha di Mesir dr seorang syeikh/masaikh?\n\nEmg ga aneh pendeta belajar kristen di Saudi dr ulama?';1;0;0;1;1;0;0;0;0;0;1;0;user user aneh lihat biksu ajar buddha mesir orang syekh masyaikh aneh pendeta ajar kristen saudi ulama;0;0;0;0;0;0;0;0;0;0;0;0;
3492;"The biggest problem of our country is not ""sumbu pendek"". But mental model-at the foundation level.

We acknowledge diversity, but in the top of iceberg, we are so sensitive like baby butt. 

Illustration by UID  pic.twitter.com/qHrcKkAWFC";1;0;0;1;0;0;0;0;1;0;1;0;big problem country sumbu pendek mental model foundation level acknowledge diversity top iceberg sensitive like baby butt illustration uid;0;0;0;0;0;0;0;0;0;0;0;0;
3496;Orang yang ingin menegakkan khilafah, dituduh radikal. \nKok, orang yang ingin menyebarkan pemahaman komunis kok nggak diapa apain.';1;0;0;1;0;1;0;0;0;0;1;0;orang tegak khilafah tuduh radikal orang sebar paham komunis;0;0;0;0;0;0;0;0;0;0;0;0;
3497;Bacot ni pecun URL;1;1;1;0;0;0;0;0;1;1;0;0;bacot nih pecun;1;1;1;0;0;0;0;1;0;1;0;0;
3498;mau marah tp kok kasian sm yg udh kerja keras tnpa bacot. tp kalo didiemin, yg kerja keras banyak bacot mlh tmbh bau mulutnya.';1;1;1;0;0;0;1;0;0;1;0;0;marah kasihan kerja kera bacot diam kerja kera bacot bau mulut;0;1;0;0;0;0;0;0;0;0;0;0;
3503;"Gay finger fucking him self porn and big cute boy movieture twinks
Ã°ÂÂÂ  http://hujazerog.mobi/r_g.php?fa&uc=k_n9nt&v=32388787ÃÂ Ã¢ÂÂ¦ Ã°ÂÂÂ 
 massage gay kontol young gay twinks porntumblr ktunel twinks gay boys dadygaysexvideo xxxgaypornmovie gay grouporn gay porn of malaysia";0;1;0;0;0;0;0;0;0;0;0;0;gay finger fuck self porno cute boy movieture twinks massage gay kontol young gay twinks porn tumblr ktunel twinks gay boy daddy gay sex video xxxgaypornmovie gay group porn gay porno malaysia;1;1;1;0;0;0;0;1;0;1;0;0;
3504;do u guys remember how malaysians ruin their friendship with Indonesians? for me,(even my dad's a malay) 3 words kay?: #MalaysiaMiskinBudaya;0;0;0;0;0;0;0;0;0;0;0;0;guy remember malaysian ruin friendship indonesian even dad malaysia okay malaysia miskin budaya;1;0;0;1;0;0;0;0;1;0;1;0;
3505;tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila;1;1;1;0;1;0;0;0;0;1;0;0;tim ahok otak toilet otak tumpul anies komit pancasila ahok kafir pancasila;1;1;1;0;0;0;0;0;1;1;0;0;
3508;"Tak faham lah..why people with title ""pu"" and ""dai"" nowadays are munafik?";1;0;0;1;1;0;0;0;0;0;1;0;paham people title dai nowadays munafik;0;0;0;0;0;0;0;0;0;0;0;0;
3509;USER USER Makin sarap nih si jul... Bntr lagi sirosis dia.';1;1;1;0;0;0;0;0;1;1;0;0;user user sarap nih jul sebentar sirosis;0;1;0;0;0;0;0;0;0;0;0;0;
3511;USER yeu kampang lu main twt juga';1;1;1;0;0;0;0;0;1;1;0;0;user jijik kampang main twit;0;1;0;0;0;0;0;0;0;0;0;0;
3512;ada teman semuanya brengsek';1;1;0;1;0;0;0;0;1;0;1;0;teman berengsek;0;1;0;0;0;0;0;0;0;0;0;0;
3515;apapun masalah nya , muara nya tanggung jawab Presiden.. solusi dari solusi terbaik.. Turunkan jokowi...!!;1;0;1;0;0;0;0;0;1;0;0;1;muara tanggung presiden solusi solusi turun jokowi;0;0;0;0;0;0;0;0;0;0;0;0;
3516;USER USER USER Cebong dongokkkk';1;1;1;0;0;0;0;0;1;1;0;0;user user user kecebong dongokkkk;1;1;0;1;0;0;0;0;1;0;1;0;
3518;"Jantan bangsat, yall... Call this one out or your female keturunan wont have #Equality in the future...

Women are not men's subordinates... Fuck your mentality.

Full education experience tak tertaklok kepada bangsa berkotey saja ya...  https://twitter.com/IbnuBakrr/status/1180652205390458880ÃÂÃÂ ÃÂ¢Ã¢ÂÂ¬ÃÂ¦,,,,";1;1;0;1;0;0;0;0;1;0;1;0;jantan bangsat yel call one orang female turun wont equality future woman men subordinate fuck mentality full education experience tertaklok bangsa berkotey;0;1;0;0;0;0;0;0;0;0;0;0;
3519;RT USER: USER Bajingan. Inter itu tim top dan hebat. Lazio itu yg sampah';1;1;1;0;0;0;0;0;1;1;0;0;user user bajing inter tim top hebat lazio sampah;1;1;0;1;0;0;0;0;1;0;1;0;
3524;USER NGAKAK NGAPAIN NANYA SAMA GW TAE MINTA DIGAMPAR';1;1;1;0;0;0;0;0;1;1;0;0;user akak tai gampar;0;1;0;0;0;0;0;0;0;0;0;0;
3537;USER Malam bloon, sama aje lu juga salah wkwk';1;1;1;0;0;0;0;0;1;1;0;0;user malam beloon salah;0;1;0;0;0;0;0;0;0;0;0;0;
3539;Kita habis-habisan aja, bang. Usir kafir & cina dari nusantara. merekalah racun akidah, tukang sogok, kristenisasi, pelacur, miras. Kafir anjing!;1;1;0;1;1;1;0;1;0;0;0;1;habis habis bang usir kafir cina nusantara racun akidah tukang sogok kristen lacur minum kera kafir anjing;0;1;0;0;0;0;0;0;0;0;0;0;
3545;"Untuk pemerintah rezim tongkol, dan polisi tongkol; yang penting ulama dikasuskan ye ken?? #StopKriminalisasiUlama'";1;1;0;1;1;0;0;0;0;0;1;0;perintah rezim tongkol polisi tongkol ulama iya ken stop kriminalisasi ulama;0;0;0;0;0;0;0;0;0;0;0;0;
3547;"RT USER Bisa aja nih Gerindra bikin jebakan ""Batman"" knp ga Prabowo aja yg suruh nobar Film G30S.";1;0;0;1;0;0;0;0;1;0;1;0;user nih gerindra jebak batman prabowo suruh tonton bareng film gera september;0;1;0;0;0;0;0;0;0;0;0;0;
3552;USER Enteng banget sih rahangnya tolol-tololin anak orang';0;1;0;0;0;0;0;0;0;0;0;0;user enteng banget rahang tolol tololin anak orang;1;1;1;0;0;0;0;0;1;1;0;0;
3553;RT USER Hebat dong Singapura. Di Indonesia jadi lurah saja ditolak kok apalagi jadi Gubernur macam Ahok. Wek..;1;0;1;0;0;0;0;0;1;1;0;0;user hebat singapura indonesia lurah tolak gubernur ahok;0;0;0;0;0;0;0;0;0;0;0;0;
3557;"USER Sungguh""rezim KOPLAK..indonesia sedang sekarat..umat muslim sdg di pilah""oleh Allah SWT..antara golongan muslimin dan munafiqun.";1;0;0;1;1;0;0;0;0;0;1;0;user sungguhrezim kocak indonesia sekarat umat muslim pilaholeh allah subhanahu wa taala golong muslimin munafik;0;0;0;0;0;0;0;0;0;0;0;0;
3558;You are such a bunch of liars.. the invading Malay Mongoloids are same as a virus carrying out several Genocides on other races..? Killing people because of their race is the cultural habit Malay Mongols have developed over the years to a high level of skill..  pic.twitter.com/kTsyV8HLQw;1;0;1;0;0;1;0;0;0;1;0;0;bunch liar invade malaysia mongoloid virus carry several genocide race kill people race cultural habit malaysia mongol develop year high level skill;1;0;0;1;0;0;0;0;1;0;1;0;
3559;Di tempat saya cina di usir karna waktu zaman belanda jadi tukang pengkhianat;1;0;0;1;0;1;0;0;0;0;1;0;cina usir zaman belanda tukang penghianat;1;0;0;1;0;1;0;0;0;0;0;1;
3563;tangkap pelakunya, jika polisi tidak bisa maka lengserkan jokowi R3JIM PKI;1;0;1;0;0;1;0;0;0;0;0;1;tangkap laku polisi lengser jokowi rezim partai komunis indonesia;1;0;1;0;0;0;0;0;1;0;0;1;
3564;"Winter is comimg, all of this fiasco due to blame radicalist movement Indonesia Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ HTI &amp; FPI surely knows how to destroy Indonesian economy Ã°ÂÂÂ¨Ã°ÂÂÂ¨Ã°ÂÂÂ¨Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ";1;0;0;1;1;0;0;0;0;0;1;0;winter comimg fiasco due blame radicalist movement indonesia hizbut tahrir indonesia front bela islam surely destroy indonesian ekonomi;0;0;0;0;0;0;0;0;0;0;0;0;
3565;Jika isu 5000 pucuk senjata BENAR maka saya sarankan pak USER pecat tito;1;0;1;0;0;0;0;0;1;1;0;0;isu pucuk senjata saran user pecat tito;0;0;0;0;0;0;0;0;0;0;0;0;
3566;Tanda2 kiamat x yak, masih banyak aja orang muslim yg mengingkari Al-Quran dan pilih Penista Agama. #Nomor2Koruptor #Nomor2Koruptor;1;0;0;1;1;0;0;0;0;0;1;0;tanda tanda kiamat x orang muslim ingkar al alquran pilih nista agama nomor koruptor nomor koruptor;0;0;0;0;0;0;0;0;0;0;0;0;
3575;USER najis sekali wkejwkkw';0;1;0;0;0;0;0;0;0;0;0;0;user najis;1;1;1;0;0;0;0;0;1;1;0;0;
3581;"Sejak si boneka menang pilpres 2014 berkat bantuan besar penguasa saat itu, dia dan dalangnya merajalela menjadi penguasa tanpa batas tanpa pengawasan.; ; Partai, DPR, Tentara, Polisi, Senator, Ormas, Kampus, Mahassiswa, Buruh, Cendikiawan, Media, Ulama, s";1;0;0;1;0;0;0;0;1;0;1;0;boneka menang pilih presiden berkat bantu kuasa dalang rajalela kuasa bata awas partai dewan wakil rakyat tentara polisi senator organisasi masyarakat kampus mahasiswa buruh cendekiawan medium ulama si;0;0;0;0;0;0;0;0;0;0;0;0;
3582;Bila Cina bs maju dg Komunisme;1;0;0;1;0;1;0;0;0;0;1;0;cina maju komunisme;0;0;0;0;0;0;0;0;0;0;0;0;
3583;USER USER USER udehh tau junjungan cebong itu licik..yaa kok pada mau menghamba ama tukang ngibul..';1;1;1;0;0;0;0;0;1;1;0;0;user user user tau junjung kecebong licik hamba tukang bohong;1;1;0;1;0;0;0;0;1;0;1;0;
3584;"TWICE IS NOT A KOREAN ORIGIN GROUP BUT JAPAN TELL THEM TO TELL ""KONNICHIWA"" JAPANESE GROUPS THAT CAN RECOGNIZE KOREA !!!!  FUCK BITCH ONCE KAMPUNGAN #oncecyberbullying pic.twitter.com/CcOPlb89tp";1;1;0;1;0;0;0;0;1;0;1;0;kali korean origin grup japan tell tell konnichiwa japanese group recognize korea fuck bitch kampung cyber bully;0;1;0;0;0;0;0;0;0;0;0;0;
3586;How can you work with Trump. Read the bible. Liars. Dishonest.it is not lime he is seaking forgiveness. Trump is the worse lair. #TrumpLies;1;0;1;0;0;0;0;0;1;1;0;0;work trump read injil liar dishonest lime seek forgiveness trump bad lahir trumplies;0;0;0;0;0;0;0;0;0;0;0;0;
3590;LEMME TELL YA. Prabowo kesandung kasus HAM itu shocking and the fact that until today he hasn't been taken to the court annoys the shit out of me, a fellow Libra. If you're also a Libra you'll understand. We hate violence and worship fairness.;1;1;1;0;0;0;0;0;1;1;0;0;let tell prabowo kesandung hak asasi manusia shock fact today take court annoy shit fellow libra also libra understand hate violence worship fairness;0;0;0;0;0;0;0;0;0;0;0;0;
3591;Jangankan Banjir, Tuhan aja Dilawan Sama Ahok #JakartaBanjir Tapi Jakarta hari Ini Bukan Banjir, Hanya GENANGAN.;1;0;1;0;0;0;0;0;1;1;0;0;banjir tuhan lawan ahok jakarta banjir jakarta banjir genang;0;0;0;0;0;0;0;0;0;0;0;0;
3593;SO WHY THE FUCK YOU CALLING AND THEN CANCEL THE INTERVIEW ??!! BUANG BUANG UANG PARKING BANGSAT BUANG BUANG WAKTU SAYA FUCK YOU  pic.twitter.com/uch3Q6g8CH,,,,;1;1;1;0;0;0;0;0;1;1;0;0;fuck call cancel interview buang buang duit park bangsat buang buang fuck;1;1;0;1;1;0;0;0;0;0;0;1;
3594;USER USER Ini pak lulung masuk golongan Cebong apa Kampret? \nKok lebih dominan melekat ciri2 Kampret. Apa ini pertanda pak USER ?';1;1;1;0;0;0;0;0;1;1;0;0;user user lulung masuk golong kecebong kampret dominan lekat ciri ciri kampret tanda user;1;1;0;1;0;0;0;0;1;0;1;0;
3598;mau cerita. laki2 emang brengsek ya. dasar cupu';1;1;0;1;0;0;0;0;1;0;1;0;cerita pria berengsek dasar cupu;1;1;1;0;0;0;0;0;1;1;0;0;
3601;USER Ha ha ha ha ha ....calon presiden ..cuma jago cocot ha ha ha ...ngurusi DKI kagak becus ha ha ha ha';1;1;1;0;0;0;0;0;1;1;0;0;user calon presiden jago cocot urus daerah khusus ibukota becus;0;0;0;0;0;0;0;0;0;0;0;0;
3604;When exposing a crime is treated as commiting a crime, you are being ruled by criminals (an anti jokowi protester after beaten by Indonesian police)  USER  USER  USER  USER  USER  USER #CNN #cbc  USER #JokowiMundur #turunkanjokowi #saveindonesia pic.twitter.com/m1WFQ8QF1R;1;0;0;1;0;0;0;0;1;0;1;0;expose crime treat commit crime rule criminal anti jokowi protester beat indonesian police user user user user user user cnn cbc user jokowi mundur turun jokowi save indonesia;0;0;0;0;0;0;0;0;0;0;0;0;
